ex_t_menhir_l_01	E 22 5
arvela falas	I vivec, st. olms haunted manor
dram bero	I vivec, st. olms haunted manor
garding	I vivec, st. olms haunted manor
omesu hlarys	I vivec, st. olms haunted manor
busheeus	I vivec, st. olms plaza
ex_vivec_h_04	I vivec, st. olms plaza
ex_vivec_h_05	I vivec, st. olms plaza
ex_vivec_w_03	I vivec, st. olms plaza
falso sadrys	I vivec, st. olms plaza
furn_banner_temple_stolms	I vivec, st. olms plaza
ginadura andrethi	I vivec, st. olms plaza
girvani sedas	I vivec, st. olms plaza
de_p_chest_02_stolms	I vivec, st. olms storage
key_olms_storage	I vivec, st. olms storage
de_r_drawers_01_mevure	I vivec, st. olms tailors and dyers hall
mevure hlen	I vivec, st. olms tailors and dyers hall
tirele aralas	I vivec, st. olms tailors and dyers hall
nivos drivam	I vivec, st. olms tanners and miners hall
noldrasi bedas	I vivec, st. olms tanners and miners hall
index_maran	I vivec, st. olms temple
vaval selas	I vivec, st. olms temple
addhiranirr	I vivec, st. olms underworks
corprus_stalker_danar	I vivec, st. olms underworks
gulvilie arinith	I vivec, st. olms underworks
galis seleth	I vivec, st. olms upper north-one
ienase relnim	I vivec, st. olms upper north-two
relosa tharyon	I vivec, st. olms upper south-one
tralayn vavas	I vivec, st. olms waist north-one
favona gilnith	I vivec, st. olms waist north-two
iron spider dagger	I vivec, st. olms waist south-one
melvuli hlaalu	I vivec, st. olms waist south-one
dalvus helotrhan	I vivec, st. olms waist south-two
adaves therayn	I vivec, st. olms waistworks
aldyne arenim	I vivec, st. olms waistworks
bervyn lleryn	I vivec, st. olms waistworks
duvianus platorius	I vivec, st. olms waistworks
furn_bannerd_clothing_v_tdh	I vivec, st. olms waistworks
furn_bannerd_goods_v_bfm	I vivec, st. olms waistworks
furn_bannerd_goods_v_flh	I vivec, st. olms waistworks
furn_bannerd_goods_v_tmh	I vivec, st. olms waistworks
nalis gals	I vivec, st. olms waistworks
faulgor	I vivec, st. olms yngling manor
shagar gra-snagarz	I vivec, st. olms yngling manor
star	I vivec, st. olms yngling manor
yngling half-troll	I vivec, st. olms yngling manor
bk_ynglingledger	I vivec, st. olms yngling manor basement
bk_ynglingletter	I vivec, st. olms yngling manor basement
chest_small_02_yngling	I vivec, st. olms yngling manor basement
rat_cave_hhte1	I vivec, st. olms yngling manor basement
rat_cave_hhte2	I vivec, st. olms yngling manor basement
garas seloth	I vivec, telvanni alchemist
p_restore_speed_c	I vivec, telvanni alchemist
galuro belan	I vivec, telvanni apothecary
dro'qanar	I vivec, telvanni canalworks
el-lurasha	I vivec, telvanni canalworks
eldrar fathyron	I vivec, telvanni canalworks
inerri	I vivec, telvanni canalworks
mim-jeen	I vivec, telvanni canalworks
wud-neeus	I vivec, telvanni canalworks
audenian valius	I vivec, telvanni enchanter
bk_clientlist	I vivec, telvanni enchanter
com_chest_02_valius	I vivec, telvanni enchanter
devil tanto	I vivec, telvanni enchanter
hunger_audenian	I vivec, telvanni enchanter
rat_telvanni_unique_2	I vivec, telvanni enchanter
fevyn ralen	I vivec, telvanni mage
centurion_sphere	I vivec, telvanni monster lab
dagoth dagger	I vivec, telvanni monster lab
avoni dren	I vivec, telvanni plaza
deldasa thirandus	I vivec, telvanni plaza
ex_vivec_ent_telt_01	I vivec, telvanni plaza
ex_vivec_telt_01	I vivec, telvanni plaza
landa	I vivec, telvanni plaza
tendren hlervu	I vivec, telvanni plaza
femer veralor	I vivec, telvanni prison cells
key_vivec_telvanni_cell	I vivec, telvanni prison cells
salver lleran	I vivec, telvanni sorcerer
light_velothi_brazier_off	I vivec, telvanni temple
melie frenck	I vivec, telvanni temple
ciel nestal	I vivec, telvanni tower
cirges adrard	I vivec, telvanni tower
cirwedh	I vivec, telvanni tower
dals sadri	I vivec, telvanni tower
ferarilie riscel	I vivec, telvanni tower
mavon drenim	I vivec, telvanni tower
mavon_drenim_closet	I vivec, telvanni tower
salora salobar	I vivec, telvanni tower
silius fulcinius	I vivec, telvanni tower
tolmera relenim	I vivec, telvanni tower
rat_telvanni_unique	I vivec, telvanni underworks
tadas llendu	I vivec, telvanni upper storage
bk_telvanni_vault_ledger	I vivec, telvanni vault
com_chest_02_vault_tel	I vivec, telvanni vault
ebony_staff_tges	I vivec, telvanni vault
greed	I vivec, telvanni vault
karpal's friend	I vivec, telvanni vault
ordinator_wander_tvault	I vivec, telvanni vault
saint's black sword	I vivec, telvanni vault
endul rothandus	I vivec, telvanni waistworks
favani faryon	I vivec, telvanni waistworks
furn_banner_tavern_v_tlh	I vivec, telvanni waistworks
furn_bannerd_alchemy_v_ta	I vivec, telvanni waistworks
furn_bannerd_alchemy_v_tal	I vivec, telvanni waistworks
furn_bannerd_alchemy_v_tm	I vivec, telvanni waistworks
furn_bannerd_alchemy_v_ts	I vivec, telvanni waistworks
furn_bannerd_goods_v_te	I vivec, telvanni waistworks
golveso senim	I vivec, telvanni waistworks
ethal seloth	I vivec, temporary telvanni housing
gonk gra-gurub	I vivec, temporary telvanni housing
idroso vendu	I vivec, temporary telvanni housing
nannithon	I vivec, temporary telvanni housing
tervur braven	I vivec, tervur braven: trader
artisa arelas	I vivec, the abbey of st. delyn the wise
drelayn dredayn	I vivec, the abbey of st. delyn the wise
ernse llervu	I vivec, the abbey of st. delyn the wise
faralenu henim	I vivec, the abbey of st. delyn the wise
gols nilvon	I vivec, the abbey of st. delyn the wise
llonas felder	I vivec, the abbey of st. delyn the wise
orvona vadryon	I vivec, the abbey of st. delyn the wise
guril retheran	I vivec, the flowers of gold
rent_vivec_flower_door	I vivec, the flowers of gold
rothis nethan	I vivec, the flowers of gold
sorosi radobar	I vivec, the flowers of gold
talis drurel	I vivec, the flowers of gold
arvyn llerayn	I vivec, the lizard's head
ennbjof	I vivec, the lizard's head
maesa gabinia	I vivec, the lizard's head
manara othan	I vivec, the lizard's head
misc_argonianhead_01	I vivec, the lizard's head
rent_vivec_lizard_door	I vivec, the lizard's head
teegla	I vivec, the lizard's head
fanisea irano	I vos, fanisea irano's farmhouse
maela kaushad	I vos, maela kaushad's farmhouse
mandyn ralas	I vos, mandyn ralas's farmhouse
bk_notefromberwen	I vos, menus felas's farmhouse
bk_notetomenus	I vos, menus felas's farmhouse
menus felas	I vos, menus felas's farmhouse
runethyne andas	I vos, runethyne andas's farmhouse
thilse aralas	I vos, thilse aralas's farmhouse
iron shardmauler	I vos, trilam drolnor's farmhouse
trilam drolnor	I vos, trilam drolnor's farmhouse
bk_storagenotice	I vos, varo tradehouse
burcanius varo	I vos, varo tradehouse
hairan mannanalit	I vos, varo tradehouse
smokey morth	I vos, varo tradehouse
ferise varo	I vos, varo tradehouse entrance
bk_varoorders	I vos, varo tradehouse storage
eldrilu dalen	I vos, vos chapel
yakin bael	I vos, vos chapel
ahaht	I yakanalit
ahdri	I yakanalit
ahndahra	I yakanalit
gazaleam	I yakanalit
harassa	I yakanalit
hurolf	I yakanalit
key_yakanalitslaves_01	I yakanalit
lidebras	I yakanalit
milah	I yakanalit
tedysa andarys	I yakanalit
tininnus scinia	I yakanalit
weer	I yakanalit
kitbael assurnumanit	I yakaridan camp, kitbael's yurt
ash_ghoul	I yakin
ash_ghoul_fgr	I yakin, shrine
assallit assunbahanammu	I yanemus mine
tubilalk mirathrernenum	I yanemus mine
yan-ahhe darirnaddunumm	I yanemus mine
active_dae_molagbal	I yansirramus, shrine
bralis seralas	I yansirramus, shrine
ghamborz gro-bagdub	I yansirramus, shrine
nelyn sadri	I yansirramus, shrine
active_dae_mehrunes	I yasammidan, shrine
anel rethelas	I yasammidan, shrine
mindeli saren	I yasammidan, shrine
dudley	I yasamsi
larisus dergius	I yasamsi
ralos othrenim	I yasamsi
thervam drelas	I yasamsi
brelyna andoril	I yassu mine
dolmyn thirelas	I yassu mine
gadyni rethan	I yassu mine
sorcalin	I yassu mine
taluri rothalor	I yassu mine
umbacano	I yassu mine
dralisi ienith	I yesamsi
furn_woodpole_01	I yesamsi
iirenoore	I yesamsi
ababael timsar-dadisun	I zainab camp, ababael timsar-dadisun's yurt
ashibaal	I zainab camp, ashibaal's yurt
kaushad	I zainab camp, ashkhan's yurt
ashur-dan	I zainab camp, ashur-dan's yurt
minassour	I zainab camp, minassour's yurt
patababi	I zainab camp, patababi's yurt
tussi	I zainab camp, tussi's yurt
in_ashl_tent_04	I zainab camp, wise woman's yurt
light_ashl_lantern_04_512	I zainab camp, wise woman's yurt
sonummu zabamat	I zainab camp, wise woman's yurt
agrob gra-bogharz	I zainsipilu
ahnisa	I zainsipilu
anjari	I zainsipilu
aranwen	I zainsipilu
bahdrashi	I zainsipilu
darvala romothran	I zainsipilu
fervas reloro	I zainsipilu
haran	I zainsipilu
key_zainsipiluslaves_01	I zainsipilu
lurius lalelius	I zainsipilu
maros gimayn	I zainsipilu
muz-ra	I zainsipilu
nistacey	I zainsipilu
snadir	I zainsipilu
dils heladren	I zaintirari
direr velendas	I zaintirari
mals faralen	I zaintirari
nelvon radas	I zaintirari
sarayn sadus	I zaintirari
agarond	I zaintiraris, shrine
burzob gra-sharbag	I zaintiraris, shrine
haki the halt	I zaintiraris, shrine
light_com_dae_cursed_candle_10	I zaintiraris, shrine
tunengore	I zaintiraris, shrine
kwama queen_zalkin	I zalkin-sul egg mine
gilmyn andrilo	I zanabi
hamlof red-tooth	I zanabi
sitialius catanius	I zanabi
tilena thalor	I zanabi
arnsi nerandas	I zebabi
chalureel	I zebabi
draryn andrano	I zebabi
ghamonk gro-agadbu	I zebabi
gish	I zebabi
hamvir	I zebabi
ma'zahn	I zebabi
nuralg	I zebabi
zahraji	I zebabi
alms helothren	I zenarbael
aras girendas	I zenarbael
bravora relavel	I zenarbael
dravynea fatheran	I zenarbael
p_restore_agility_b	I zenarbael
silver flameaxe	I zenarbael
ghorlorz gro-moghakh	I zergonipal, shrine
shelur gra-yargul	I zergonipal, shrine
ashes_dwemer	I bamz-amschend, hall of wails
book_dwe_boom00	I bamz-amschend, hall of wails
door_dwe_00_exp	I bamz-amschend, hall of wails
dwrv_chest_bam	I bamz-amschend, hall of wails
furn_dwrv_cabinet00	I bamz-amschend, hall of wails
in_dwe_all_tribunal	I bamz-amschend, hall of wails
in_dwe_archway00_end	I bamz-amschend, hall of wails
in_dwe_archway00_exp	I bamz-amschend, hall of wails
in_dwe_corr2_00_exp	I bamz-amschend, hall of wails
in_dwe_corr4_exp	I bamz-amschend, hall of wails
in_dwe_end00_exp	I bamz-amschend, hall of wails
key_dwe_satchel00	I bamz-amschend, hall of wails
key_trib_dwe00	I bamz-amschend, hall of wails
light_dwe_bulb00	I bamz-amschend, hall of wails
p_dwemer_lubricant00	I bamz-amschend, hall of wails
sound_rocks00	I bamz-amschend, hall of wails
book_dwe_cogs00	I bamz-amschend, hall of winds
book_dwe_mach00	I bamz-amschend, hall of winds
book_dwe_pipe00	I bamz-amschend, hall of winds
dwrv_chest_satchel00	I bamz-amschend, hall of winds
centurion_projectile_c	I bamz-amschend, hearthfire hall
centurion_steam_a_c	I bamz-amschend, hearthfire hall
centurion_steam_c_l	I bamz-amschend, hearthfire hall
ex_mh_pav_bstatue_04	I bamz-amschend, hearthfire hall
ex_mh_pav_bstatue_07	I bamz-amschend, hearthfire hall
ex_mh_pav_bstatue_08	I bamz-amschend, hearthfire hall
fab_cent_fight_watcher	I bamz-amschend, hearthfire hall
fabricant_hulking_c	I bamz-amschend, hearthfire hall
fabricant_hulking_c_l	I bamz-amschend, hearthfire hall
fabricant_verminous_c	I bamz-amschend, hearthfire hall
in_dwe_hall00_exp	I bamz-amschend, hearthfire hall
in_dwe_hall_enter_00	I bamz-amschend, hearthfire hall
in_dwe_hall_wall00_bk	I bamz-amschend, hearthfire hall
in_dwe_hall_wall00_exp	I bamz-amschend, hearthfire hall
in_dwe_pill_bk00	I bamz-amschend, hearthfire hall
in_dwe_pill_bk01	I bamz-amschend, hearthfire hall
in_dwe_pill_bk02	I bamz-amschend, hearthfire hall
in_dwe_pill_bk03	I bamz-amschend, hearthfire hall
in_dwe_pillar00_exp	I bamz-amschend, hearthfire hall
in_dwe_rubble00	I bamz-amschend, hearthfire hall
in_dwe_rubble01	I bamz-amschend, hearthfire hall
in_dwe_rubble02	I bamz-amschend, hearthfire hall
in_dwe_slate00	I bamz-amschend, hearthfire hall
in_dwe_slate01	I bamz-amschend, hearthfire hall
in_dwe_slate02	I bamz-amschend, hearthfire hall
in_dwe_slate03	I bamz-amschend, hearthfire hall
in_dwe_slate04	I bamz-amschend, hearthfire hall
in_dwe_slate05	I bamz-amschend, hearthfire hall
in_dwe_slate06	I bamz-amschend, hearthfire hall
in_dwe_slate07	I bamz-amschend, hearthfire hall
in_dwe_slate08	I bamz-amschend, hearthfire hall
in_dwe_slate09	I bamz-amschend, hearthfire hall
in_dwe_slate10	I bamz-amschend, hearthfire hall
in_dwe_slate11	I bamz-amschend, hearthfire hall
in_mh_pav_ladder	I bamz-amschend, hearthfire hall
in_mh_pav_lava_cave	I bamz-amschend, hearthfire hall
act_dwe_fan00	I bamz-amschend, king's walk
in_dwe_pipe00_exp	I bamz-amschend, king's walk
in_dwe_ramp00_exp	I bamz-amschend, king's walk
in_dwe_utilcorr00_exp	I bamz-amschend, king's walk
in_dwe_utilcorr01_exp	I bamz-amschend, king's walk
sound_bubbles00	I bamz-amschend, king's walk
sound_pipebreak	I bamz-amschend, king's walk
sound_power_hum	I bamz-amschend, king's walk
act_dwe_cavein00	I bamz-amschend, passage of the walker
door_load_darkness00	I bamz-amschend, passage of the walker
book_dwe_water00	I bamz-amschend, passage of whispers
key_trib_dwe01	I bamz-amschend, passage of whispers
book_dwe_metal_fab00	I bamz-amschend, radac's forge
book_dwe_power_con00	I bamz-amschend, radac's forge
dwarven ghost_radac	I bamz-amschend, radac's forge
dwrv_chest_satchel01	I bamz-amschend, radac's forge
key_trib_dwe02	I bamz-amschend, radac's forge
act_dwe_gyro00	I bamz-amschend, skybreak gallery
act_dwe_lever_a	I bamz-amschend, skybreak gallery
act_dwe_lever_b	I bamz-amschend, skybreak gallery
act_dwe_lever_c	I bamz-amschend, skybreak gallery
act_dwe_powerbox00	I bamz-amschend, skybreak gallery
act_dwe_weather00	I bamz-amschend, skybreak gallery
dwe_pulse_bamz	I bamz-amschend, skybreak gallery
in_dwe_rod00_exp	I bamz-amschend, skybreak gallery
in_dwe_rod01_exp	I bamz-amschend, skybreak gallery
in_dwe_turbine00_exp	I bamz-amschend, skybreak gallery
in_dwe_weathmach00_exp	I bamz-amschend, skybreak gallery
misc_dwrv_weather2	I bamz-amschend, skybreak gallery
in_mh_door_02	I mournhold temple
in_mh_temple_01	I mournhold temple
life ring	I mournhold temple
ex_mh_sewer_trapdoor_01	I mournhold temple: basement
in_mh_doorjamb_02	I mournhold temple: basement
in_mh_hall_01	I mournhold temple: basement
in_mh_int_center_01	I mournhold temple: basement
in_mh_int_column_01	I mournhold temple: basement
in_mh_int_corner_01	I mournhold temple: basement
in_mh_int_corner_02	I mournhold temple: basement
in_mh_int_entrance_01	I mournhold temple: basement
in_mh_int_wall_01	I mournhold temple: basement
in_mh_stairs_01	I mournhold temple: basement
orange light	I mournhold temple: basement
ordinator_mh_tbasement	I mournhold temple: basement
shunari eye-fly	I mournhold temple: basement
flora_grass_06	I mournhold temple: hall of ministry
flora_plant_02	I mournhold temple: hall of ministry
flora_plant_04	I mournhold temple: hall of ministry
flora_plant_05	I mournhold temple: hall of ministry
flora_plant_06	I mournhold temple: hall of ministry
furn_planter_mh_01	I mournhold temple: hall of ministry
in_mh_3way_01	I mournhold temple: hall of ministry
in_mh_cap_01	I mournhold temple: hall of ministry
in_mh_corner_01	I mournhold temple: hall of ministry
in_mh_door_02_chapel	I mournhold temple: hall of ministry
in_mh_temple_hall_01	I mournhold temple: hall of ministry
in_mh_temple_tower_01	I mournhold temple: hall of ministry
nerile andaren	I mournhold temple: hall of ministry
ordinator_mh_th_uni	I mournhold temple: hall of ministry
rat_plague_hall1	I mournhold temple: hall of ministry
rat_plague_hall1a	I mournhold temple: hall of ministry
rat_plague_hall2	I mournhold temple: hall of ministry
almalexia	I mournhold temple: high chapel
arnas therethi	I mournhold temple: high chapel
drals indobar	I mournhold temple: high chapel
ex_mh_temple_door_01	I mournhold temple: high chapel
flora_plant_01	I mournhold temple: high chapel
flora_plant_03	I mournhold temple: high chapel
flora_tree_mh_01	I mournhold temple: high chapel
flora_tree_mh_02	I mournhold temple: high chapel
furn_planter_mh_05	I mournhold temple: high chapel
orange_300_01_d	I mournhold temple: high chapel
sadas mavandes	I mournhold temple: high chapel
savor hlan	I mournhold temple: high chapel
sound_temple	I mournhold temple: high chapel
vonos veri	I mournhold temple: high chapel
galsa andrano	I mournhold temple: infirmary
ordinator_mournhold	I mournhold temple: infirmary
gavas drin	I mournhold temple: office of the lord archcanon
ordinator_mh_stationary	I mournhold temple: office of the lord archcanon
urvel dulni	I mournhold temple: office of the lord archcanon
ex_mh_temple_door_01_ch	I mournhold temple: reception area
fedris hler	I mournhold temple: reception area
granny varis	I mournhold temple: reception area
in_mh_temple_02	I mournhold temple: reception area
deldrise andoren	I mournhold, andoren manor
expensive_shirt_mournhold	I mournhold, andoren manor
flora_sedge_02	I mournhold, andoren manor
furn_de_r_winerack	I mournhold, andoren manor
in_mh_door_01	I mournhold, andoren manor
in_mh_doorjamb_01	I mournhold, andoren manor
in_mh_int_rail_01	I mournhold, andoren manor
in_mh_int_stairs_01	I mournhold, andoren manor
in_mh_window_01	I mournhold, andoren manor
catia sosia	I mournhold, armory
com_chest_02_v_sosia	I mournhold, armory
bedal alen	I mournhold, bookseller
sanaso sarothran	I mournhold, bookseller
belwen	I mournhold, clothier
de_r_closet_01	I mournhold, clothier
de_r_drawers_01	I mournhold, clothier
expensive_pants_mournhold	I mournhold, clothier
expensive_shoes_mournhold	I mournhold, clothier
adamantium_mace	I mournhold, craftsmen's hall
adamantium_shortsword	I mournhold, craftsmen's hall
bols indalen	I mournhold, craftsmen's hall
